src,dst
29984,450
29984,19886
29984,19111
29984,21466
29985,6147
29985,132
29985,2125
29985,27741
29985,9433
29985,1122
29986,486
29986,2876
29986,6502
29986,4456
29986,27036
29986,21557
29987,6837
29987,28933
29987,5839
29987,4510
29987,13290
29987,3365
29988,933
29988,7544
29988,9576
29988,15659
29988,1135
29988,19007
29989,151
29989,9100
29989,12409
29989,1858
29989,16855
29989,4751
29990,4235
29990,13841
29990,3799
29990,22648
29990,12078
29990,400
29991,14
29991,218
29991,3343
29991,22511
29991,24258
29991,6145
29992,134
29992,30
29992,17354
29992,1188
29992,4156
29992,22827
29993,12429
29993,2172
29993,5601
29993,8442
29993,27102
29993,9233
29994,9912
29994,18278
29994,6273
29994,15959
29994,682
29994,16299
29995,29203
29995,103
29995,8308
29995,21415
29995,20073
29995,11309
29996,17
29996,136
29996,3816
29996,17537
29996,7608
29996,890
29997,770
29997,20378
29997,12545
29997,10169
29997,2722
29997,16726
29998,3205
29998,9245
29998,24094
29998,10800
29998,23146
29998,26966
29999,2321
29999,9045
29999,27666
29999,13204
29999,26375
29999,9
30000,7273
30000,29196
30000,7461
30000,102
30000,403
30000,161
30001,1432
30001,17197
30001,14778
30001,1353
30001,29440
30001,24
30002,360
30002,18341
30002,19375
30002,6610
30002,187
30002,23815
30003,13880
30003,10618
30003,2376
30003,18861
30003,22742
30003,9642
30004,442
30004,2441
30004,61
30004,13259
30004,286
30004,1063
30005,163
30005,11124
30005,4953
30005,5976
30005,19
30005,24018
30006,4297
30006,463
30006,8
30006,1975
30006,1289
30006,23095
30007,27128
30007,2116
30007,27797
30007,2012
30007,8585
30007,5852
30008,17564
30008,5208
30008,24863
30008,13274
30008,12804
30008,1310
30009,4679
30009,6391
30009,18935
30009,1659
30009,16389
30009,652
30010,3195
30010,10373
30010,3585
30010,6813
30010,2517
30010,17002
30011,7107
30011,4136
30011,15519
30011,5617
30011,2233
30011,6032
30012,24050
30012,6149
30012,12460
30012,8
30012,10958
30012,16281
30013,12869
30013,25889
30013,7329
30013,11320
30013,589
30013,204
30014,18577
30014,7866
30014,12
30014,4800
30014,16555
30014,17
30015,9685
30015,17685
30015,99
30015,17851
30015,20126
30015,10254
30016,395
30016,13865
30016,2839
30016,1191
30016,28119
30016,1604
30017,3525
30017,3662
30017,28437
30017,5446
30017,1056
30017,7266
30018,1329
30018,4642
30018,24
30018,6398
30018,19855
30018,328
30019,2446
30019,7335
30019,5388
30019,35
30019,9701
30019,19194
30020,12564
30020,6331
30020,19368
30020,24215
30020,2267
30020,29738
30021,23
30021,7906
30021,8464
30021,8513
30021,5004
30021,20371
30022,1902
30022,10208
30022,22446
30022,2514
30022,8968
30022,2246
30023,11944
30023,23104
30023,14577
30023,10183
30023,3691
30023,4430
30024,6361
30024,4411
30024,16269
30024,198
30024,10707
30024,895
30025,17970
30025,13885
30025,22525
30025,19330
30025,37
30025,15410
30026,278
30026,15967
30026,417
30026,4837
30026,3745
30026,3381
30027,18840
30027,6643
30027,7605
30027,2219
30027,14034
30027,774
30028,13295
30028,24659
30028,3123
30028,1951
30028,17457
30028,4414
30029,2785
30029,136
30029,7457
30029,2024
30029,4211
30029,28
30030,1636
30030,11568
30030,24928
30030,4286
30030,17884
30030,16032
30031,3796
30031,26623
30031,16139
30031,4215
30031,1832
30031,16589
30032,20978
30032,70
30032,5537
30032,4498
30032,15403
30032,198
30033,27340
30033,27761
30033,17467
30033,16126
30033,7162
30033,495
30034,17407
30034,16
30034,4975
30034,672
30034,4075
30034,8108
30035,2797
30035,1083
30035,14679
30035,19411
30035,3556
30035,22513
30036,6338
30036,263
30036,317
30036,20083
30036,1984
30036,25331
30037,1499
30037,22139
30037,27439
30037,2237
30037,19668
30037,9025
30038,2509
30038,28
30038,1877
30038,28738
30038,383
30038,15446
30039,21781
30039,14709
30039,2764
30039,157
30039,7373
30039,18833
30040,7287
30040,15850
30040,21724
30040,25296
30040,15772
30040,21817
30041,22079
30041,8891
30041,11003
30041,7403
30041,14844
30041,2343
30042,649
30042,4989
30042,11414
30042,3666
30042,4288
30042,739
30043,484
30043,10987
30043,6565
30043,3419
30043,20251
30043,2048
30044,28305
30044,23075
30044,17686
30044,9637
30044,484
30044,4057
30045,28
30045,12531
30045,6812
30045,2603
30045,1368
30045,167
30046,5361
30046,13793
30046,15015
30046,12568
30046,29296
30046,1635
30047,11496
30047,1845
30047,4050
30047,3306
30047,7947
30047,1989
30048,3819
30048,257
30048,10846
30048,3893
30048,26081
30048,8998
30049,16362
30049,1201
30049,1018
30049,17
30049,18022
30049,17317
30050,9587
30050,12189
30050,253
30050,23326
30050,7731
30050,10873
30051,17081
30051,3306
30051,5088
30051,23424
30051,1556
30051,814
30052,21915
30052,1644
30052,3641
30052,25208
30052,26458
30052,22536
30053,24571
30053,13320
30053,11247
30053,26481
30053,6682
30053,5388
30054,4513
30054,13215
30054,39
30054,16510
30054,2328
30054,13731
30055,22235
30055,19618
30055,12135
30055,2411
30055,12542
30055,21093
30056,16335
30056,913
30056,945
30056,4504
30056,29896
30056,19439
30057,7540
30057,7409
30057,16975
30057,9729
30057,6459
30057,9
30058,8849
30058,26193
30058,7753
30058,28655
30058,2837
30058,9720
30059,21057
30059,2773
30059,6605
30059,5211
30059,23245
30059,4275
30060,22466
30060,652
30060,3774
30060,25026
30060,13108
30060,11861
30061,535
30061,3922
30061,21606
30061,14672
30061,7500
30061,7244
30062,5105
30062,294
30062,2630
30062,23272
30062,25224
30062,14938
30063,956
30063,9192
30063,17591
30063,2318
30063,20235
30063,25285
30064,5188
30064,581
30064,2873
30064,1329
30064,81
30064,7592
30065,19354
30065,28952
30065,602
30065,8354
30065,75
30065,5167
30066,9624
30066,2085
30066,9580
30066,439
30066,19454
30066,25104
30067,1592
30067,725
30067,3817
30067,27925
30067,11006
30067,12138
30068,2714
30068,26411
30068,7568
30068,715
30068,7164
30068,12700
30069,128
30069,26677
30069,28208
30069,10735
30069,11432
30069,6737
30070,12569
30070,11809
30070,17
30070,2915
30070,18060
30070,1524
30071,22671
30071,18360
30071,6500
30071,25192
30071,10707
30071,10136
30072,1692
30072,21099
30072,22059
30072,2288
30072,23
30072,465
30073,1148
30073,3009
30073,525
30073,6241
30073,18
30073,21914
30074,4781
30074,8483
30074,2762
30074,26845
30074,21402
30074,15404
30075,31
30075,3388
30075,22899
30075,4705
30075,21
30075,15428
30076,3398
30076,59
30076,7882
30076,20995
30076,28929
30076,8824
30077,3510
30077,21878
30077,23501
30077,3936
30077,19798
30077,299
30078,3818
30078,10706
30078,27131
30078,1598
30078,28205
30078,25883
30079,1458
30079,15011
30079,26279
30079,22228
30079,76
30079,15471
30080,12216
30080,4122
30080,6106
30080,14253
30080,9237
30080,3830
30081,1051
30081,4008
30081,13747
30081,1077
30081,11145
30081,625
30082,2273
30082,3761
30082,6201
30082,1189
30082,9
30082,29
30083,7870
30083,19204
30083,14934
30083,28324
30083,15222
30083,7035
30084,19
30084,12253
30084,3992
30084,1661
30084,372
30084,9609
30085,16158
30085,8066
30085,29164
30085,9690
30085,45
30085,23749
30086,6487
30086,684
30086,11686
30086,3652
30086,9415
30086,15122
30087,3527
30087,21063
30087,20927
30087,23167
30087,11784
30087,6229
30088,14229
30088,55
30088,29139
30088,16034
30088,8789
30088,942
30089,27819
30089,38
30089,3567
30089,1233
30089,360
30089,7858
30090,25283
30090,4190
30090,8164
30090,14993
30090,4840
30090,47
30091,1170
30091,4961
30091,297
30091,22140
30091,2523
30091,19762
30092,811
30092,563
30092,12583
30092,3350
30092,12528
30092,20819
30093,29019
30093,29186
30093,14958
30093,22457
30093,3116
30093,6128
30094,887
30094,23
30094,25424
30094,44
30094,690
30094,29325
30095,17966
30095,8902
30095,248
30095,8719
30095,6850
30095,6544
30096,28437
30096,6979
30096,3107
30096,26843
30096,2247
30096,11714
30097,1013
30097,4900
30097,22339
30097,6422
30097,7544
30097,12317
30098,332
30098,4009
30098,55
30098,10383
30098,8421
30098,15263
30099,11658
30099,3616
30099,9380
30099,16538
30099,11674
30099,14657
30100,3992
30100,3450
30100,530
30100,331
30100,24816
30100,8
30101,15416
30101,385
30101,22295
30101,49
30101,6737
30101,16702
30102,9755
30102,17646
30102,19164
30102,4093
30102,174
30102,13750
30103,17830
30103,3849
30103,388
30103,1058
30103,4401
30103,3357
30104,57
30104,13998
30104,8660
30104,16589
30104,8
30104,949
30105,3303
30105,877
30105,8633
30105,3003
30105,295
30105,406
30106,181
30106,24854
30106,6974
30106,2162
30106,4363
30106,29869
30107,91
30107,28356
30107,10128
30107,11501
30107,136
30107,12248
30108,6562
30108,18452
30108,12538
30108,3917
30108,6436
30108,3115
30109,5234
30109,4812
30109,18805
30109,24130
30109,18611
30109,29687
30110,18244
30110,18725
30110,23324
30110,7580
30110,17302
30110,6468
30111,19262
30111,278
30111,29891
30111,401
30111,19733
30111,13434
30112,5558
30112,9714
30112,1432
30112,10199
30112,9366
30112,62
30113,15660
30113,9006
30113,6638
30113,25069
30113,1166
30113,6934
30114,2876
30114,25486
30114,13584
30114,162
30114,2347
30114,682
30115,3210
30115,4442
30115,5877
30115,22341
30115,115
30115,1984
30116,310
30116,30008
30116,19636
30116,21851
30116,2048
30116,6180
30117,5001
30117,339
30117,25840
30117,13915
30117,12254
30117,4803
30118,2457
30118,39
30118,1875
30118,17657
30118,3923
30118,4256
30119,167
30119,8173
30119,4429
30119,248
30119,1225
30119,10
30120,12602
30120,2484
30120,4437
30120,28792
30120,9521
30120,16693
30121,11363
30121,2915
30121,18213
30121,25489
30121,9753
30121,29321
30122,27385
30122,15379
30122,933
30122,18667
30122,1386
30122,177
30123,15
30123,12714
30123,15421
30123,25767
30123,23
30123,36
30124,26825
30124,12499
30124,181
30124,23199
30124,8381
30124,9239
30125,8240
30125,2096
30125,23670
30125,7056
30125,12455
30125,12593
30126,7074
30126,14984
30126,4656
30126,13870
30126,10245
30126,4434
30127,19284
30127,1574
30127,276
30127,2769
30127,11610
30127,15667
30128,9136
30128,11721
30128,7070
30128,11710
30128,25070
30128,3122
30129,6884
30129,5679
30129,1919
30129,3525
30129,1167
30129,10502
30130,11466
30130,73
30130,550
30130,25511
30130,11100
30130,26623
30131,26188
30131,30
30131,15097
30131,9782
30131,22644
30131,13
30132,6012
30132,12615
30132,5312
30132,1289
30132,16527
30132,26967
30133,3998
30133,14447
30133,11954
30133,21939
30133,21384
30133,2349
30134,4485
30134,15617
30134,8234
30134,10927
30134,9616
30134,5002
30135,4119
30135,849
30135,5533
30135,3190
30135,5265
30135,4786
30136,21418
30136,3303
30136,20976
30136,24346
30136,8051
30136,2836
30137,1112
30137,15983
30137,24679
30137,304
30137,21308
30137,25233
30138,12924
30138,15240
30138,20954
30138,18950
30138,16014
30138,1266
30139,13658
30139,13375
30139,59
30139,118
30139,6010
30139,26692
30140,3722
30140,3646
30140,3413
30140,23512
30140,12524
30140,420
30141,1462
30141,36
30141,14781
30141,676
30141,13630
30141,10343
30142,96
30142,6709
30142,13840
30142,1111
30142,1110
30142,3960
30143,3474
30143,10022
30143,3509
30143,1819
30143,393
30143,28875
30144,1612
30144,8352
30144,160
30144,463
30144,9636
30144,2620
30145,1043
30145,3172
30145,21991
30145,19678
30145,1034
30145,26064
30146,117
30146,1897
30146,10184
30146,7592
30146,19548
30146,15772
30147,16762
30147,19569
30147,3991
30147,12673
30147,12947
30147,1559
30148,30143
30148,287
30148,2105
30148,11
30148,5606
30148,15533
30149,31
30149,59
30149,25697
30149,17282
30149,455
30149,6874
30150,6774
30150,6190
30150,25145
30150,48
30150,6820
30150,15337
30151,3042
30151,10620
30151,22940
30151,291
30151,17632
30151,4932
30152,19340
30152,4166
30152,6916
30152,17615
30152,467
30152,3183
30153,8884
30153,8038
30153,2473
30153,9708
30153,238
30153,18502
30154,16871
30154,21041
30154,24170
30154,20579
30154,25
30154,4
30155,4018
30155,5242
30155,22261
30155,14822
30155,15639
30155,1729
30156,14860
30156,2633
30156,5271
30156,762
30156,923
30156,9526
30157,11130
30157,14324
30157,6247
30157,5361
30157,21389
30157,4426
30158,20887
30158,12254
30158,3827
30158,1962
30158,29084
30158,6514
30159,12242
30159,10
30159,17800
30159,25377
30159,3551
30159,19296
30160,4048
30160,489
30160,300
30160,17355
30160,12427
30160,12310
30161,2168
30161,149
30161,13422
30161,947
30161,9129
30161,29706
30162,164
30162,5675
30162,1674
30162,6
30162,7833
30162,16134
30163,27808
30163,26286
30163,1622
30163,1069
30163,19043
30163,26185
30164,2056
30164,21561
30164,3745
30164,1321
30164,5347
30164,14936
30165,298
30165,6555
30165,4405
30165,5109
30165,112
30165,19987
30166,2669
30166,5714
30166,22060
30166,15022
30166,30154
30166,4782
30167,23252
30167,25205
30167,10778
30167,5688
30167,21652
30167,19489
30168,20973
30168,5755
30168,2257
30168,1324
30168,8273
30168,8568
30169,18538
30169,5974
30169,5505
30169,3522
30169,13029
30169,18997
30170,7
30170,14319
30170,20795
30170,906
30170,19
30170,20340
30171,12515
30171,1652
30171,10873
30171,6019
30171,218
30171,10699
30172,21258
30172,174
30172,2631
30172,29778
30172,57
30172,3274
30173,1294
30173,19782
30173,5494
30173,25382
30173,552
30173,849
30174,11686
30174,17055
30174,10552
30174,26079
30174,759
30174,12429
30175,10112
30175,1094
30175,835
30175,11733
30175,6332
30175,13413
30176,27448
30176,2184
30176,29713
30176,2598
30176,7678
30176,21573
30177,21149
30177,2239
30177,12039
30177,20149
30177,263
30177,13910
30178,7433
30178,22981
30178,638
30178,7052
30178,456
30178,15254
30179,6452
30179,4594
30179,25
30179,919
30179,2873
30179,26811
30180,22592
30180,740
30180,7
30180,29965
30180,5867
30180,11248
30181,27163
30181,4675
30181,4845
30181,545
30181,28463
30181,24236
30182,912
30182,5842
30182,12
30182,3077
30182,8002
30182,281
30183,20920
30183,15652
30183,22
30183,3970
30183,11896
30183,11045
30184,3514
30184,14052
30184,19766
30184,3295
30184,2333
30184,10272
30185,338
30185,70
30185,3159
30185,15777
30185,348
30185,3541
30186,10478
30186,21524
30186,569
30186,17227
30186,2562
30186,26149
30187,7419
30187,5212
30187,17404
30187,3686
30187,22662
30187,1909
30188,25744
30188,22647
30188,9679
30188,3374
30188,2564
30188,119
30189,9761
30189,6518
30189,13339
30189,1960
30189,5494
30189,2299
30190,43
30190,406
30190,11142
30190,9214
30190,9832
30190,14769
30191,14491
30191,369
30191,306
30191,14234
30191,3123
30191,5261
30192,2153
30192,14656
30192,29521
30192,470
30192,18773
30192,18661
30193,9508
30193,9270
30193,976
30193,10425
30193,18333
30193,22548
30194,13901
30194,5379
30194,266
30194,363
30194,22899
30194,2716
30195,14
30195,8261
30195,16497
30195,5700
30195,3742
30195,1958
30196,21376
30196,3271
30196,24487
30196,166
30196,194
30196,21561
30197,29469
30197,18688
30197,7724
30197,265
30197,4259
30197,868
30198,4052
30198,117
30198,22020
30198,5766
30198,218
30198,9426
30199,405
30199,22022
30199,17989
30199,18035
30199,206
30199,8167
30200,5295
30200,19956
30200,2222
30200,1293
30200,14936
30200,1121
30201,32
30201,12625
30201,2388
30201,7538
30201,28025
30201,2733
30202,2425
30202,11410
30202,3599
30202,15724
30202,11120
30202,16224
30203,22757
30203,3236
30203,13135
30203,2153
30203,24794
30203,9867
30204,1596
30204,381
30204,26620
30204,40
30204,1202
30204,27674
30205,11013
30205,13
30205,28448
30205,11599
30205,2499
30205,16243
30206,1722
30206,2806
30206,1927
30206,3613
30206,6494
30206,1713
30207,11242
30207,26019
30207,25536
30207,17176
30207,7113
30207,3816
30208,18537
30208,1990
30208,25444
30208,3498
30208,1609
30208,27485
30209,7366
30209,2940
30209,605
30209,11304
30209,4039
30209,21942
30210,5249
30210,3156
30210,4747
30210,23828
30210,5397
30210,1720
30211,25551
30211,8066
30211,3348
30211,3594
30211,5915
30211,3048
30212,11898
30212,3049
30212,5087
30212,16402
30212,15409
30212,7166
30213,189
30213,20377
30213,1449
30213,1374
30213,1072
30213,22215
30214,1246
30214,18605
30214,25071
30214,2056
30214,22087
30214,5022
30215,23882
30215,11951
30215,5390
30215,2514
30215,20303
30215,6934
30216,5506
30216,22655
30216,6877
30216,9057
30216,21036
30216,17524
30217,11441
30217,293
30217,7697
30217,254
30217,1872
30217,88
30218,2620
30218,6361
30218,24503
30218,21959
30218,18052
30218,15662
30219,18142
30219,190
30219,6714
30219,23581
30219,6
30219,12580
30220,34
30220,18350
30220,27431
30220,141
30220,6434
30220,1161
30221,27684
30221,24075
30221,2088
30221,11323
30221,5730
30221,15497
30222,14696
30222,274
30222,18108
30222,8898
30222,420
30222,15910
30223,11489
30223,28435
30223,3297
30223,17083
30223,2979
30223,16178
30224,16670
30224,13863
30224,0
30224,4560
30224,10088
30224,8662
30225,24095
30225,26393
30225,2098
30225,22551
30225,11566
30225,952
30226,14735
30226,8576
30226,16
30226,23377
30226,11269
30226,20309
30227,7266
30227,27966
30227,16497
30227,78
30227,3919
30227,19595
30228,10
30228,11891
30228,5642
30228,1258
30228,19828
30228,5859
30229,6593
30229,15117
30229,21959
30229,21018
30229,549
30229,917
30230,248
30230,328
30230,27541
30230,6804
30230,24111
30230,28432
30231,1083
30231,426
30231,1071
30231,11853
30231,1658
30231,19284
30232,8023
30232,20316
30232,1333
30232,1789
30232,23165
30232,10229
30233,5649
30233,29997
30233,532
30233,25009
30233,9082
30233,18089
30234,21766
30234,13117
30234,22192
30234,32
30234,4489
30234,25739
30235,598
30235,5376
30235,3748
30235,11649
30235,41
30235,5830
30236,11
30236,3961
30236,272
30236,173
30236,340
30236,1020
30237,681
30237,22843
30237,199
30237,4442
30237,270
30237,13795
30238,2173
30238,11776
30238,4024
30238,1243
30238,1555
30238,358
30239,22889
30239,18695
30239,18422
30239,21794
30239,14709
30239,2963
30240,19903
30240,1680
30240,2031
30240,21489
30240,1892
30240,1451
30241,24105
30241,1238
30241,1899
30241,82
30241,13304
30241,48
30242,3866
30242,843
30242,27329
30242,1112
30242,13513
30242,1367
30243,4491
30243,20473
30243,25225
30243,3463
30243,7502
30243,17856
30244,8985
30244,5037
30244,2090
30244,10644
30244,1557
30244,28970
30245,53
30245,312
30245,22366
30245,982
30245,19081
30245,20675
30246,6931
30246,3335
30246,5929
30246,60
30246,30057
30246,1130
30247,19374
30247,17143
30247,8495
30247,6990
30247,5579
30247,923
30248,9988
30248,14026
30248,11230
30248,311
30248,424
30248,1464
30249,10456
30249,29200
30249,6267
30249,2134
30249,290
30249,16125
30250,1368
30250,2079
30250,14747
30250,1406
30250,29104
30250,1340
30251,21709
30251,28069
30251,14827
30251,10171
30251,21557
30251,7492
30252,8041
30252,4101
30252,9948
30252,23348
30252,14551
30252,7608
30253,30066
30253,28
30253,12160
30253,7545
30253,15238
30253,19090
30254,12929
30254,3642
30254,27308
30254,6343
30254,1734
30254,3106
30255,14713
30255,2185
30255,151
